X_Label,Quant_Y_data,BM_Y_data
2.8,0.05178892744091025,0.08690173392652341
3.0,0.05087417957639866,0.07241609008590448
3.2,0.04995312471559214,0.05935950118080536
3.4,0.0490277366185534,0.04791456485378372
3.6,0.04809961914713348,0.03810639146807416
3.8,0.0471700185682204,0.029898371605477498
4.0,0.04623984279334235,0.023199234914984664
4.2,0.045309701872477466,0.017917083317013305
4.4,0.044379933448423996,0.013983224936754465
4.6,0.04345049210319466,0.01131828103797631
4.8,0.04252119393376491,0.009714799518633176
5.0,0.041591759893454705,0.008903866242865313
5.2,0.0406618617594543,0.008581469184487454
5.4,0.039731165958476616,0.008437663227053558
5.6,0.03879937437229873,0.008206369954396095
5.8,0.037866261275995676,0.007732174054936254
6.0,0.036931506308858504,0.006965780520308425
6.2,0.03599540649971714,0.005949675791335717
